symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
A,2018-01-08 00:00:00+00:00,70.05,70.33,69.55,69.73,1613377,68.3883227923,68.6616808277,67.9001834433,68.0759136089,1613377,0.0,1.0
A,2018-01-09 00:00:00+00:00,71.77,72.33,70.17,70.68,2666108,70.0675221527,70.6142382236,68.505476236,69.003378372,2666108,0.0,1.0
A,2018-01-10 00:00:00+00:00,70.79,71.45,70.11,71.45,2387600,69.1107690287,69.7551129694,68.4468995141,69.7551129694,2387600,0.0,1.0
A,2018-01-11 00:00:00+00:00,70.8,71.18,70.3,70.92,1508985,69.1205318157,69.491517721,68.6323924667,69.2376852595,1508985,0.0,1.0
A,2018-01-12 00:00:00+00:00,71.73,71.86,70.5,70.73,1448144,70.0284710048,70.1553872356,68.8276482063,69.0521923069,1448144,0.0,1.0
A,2018-01-16 00:00:00+00:00,71.23,72.47,71.06,72.02,1702685,69.5403316559,70.7509172413,69.3743642772,70.3115918272,1702685,0.0,1.0
A,2018-01-17 00:00:00+00:00,72.06,72.31,71.59,71.72,1781796,70.3506429752,70.5947126496,69.8917919871,70.0187082179,1781796,0.0,1.0
A,2018-01-18 00:00:00+00:00,72.19,72.5,71.67,72.2,1742864,70.4775592059,70.7802056023,69.969894283,70.4873219929,1742864,0.0,1.0
A,2018-01-19 00:00:00+00:00,73.07,73.22,72.06,72.48,2150370,71.3366844601,71.4831262648,70.3506429752,70.7606800283,2150370,0.0,1.0
A,2018-01-22 00:00:00+00:00,73.48,73.55,72.6,73.17,1788904,71.7369587263,71.8052982351,70.8778334721,71.4343123299,1788904,0.0,1.0
A,2018-01-23 00:00:00+00:00,73.44,74.08,73.25,74.05,1181067,71.6979075783,72.322725945,71.5124146257,72.2934375841,1181067,0.0,1.0
A,2018-01-24 00:00:00+00:00,73.58,73.86,73.05,73.66,1745307,71.8345865961,72.1079446315,71.3171588861,71.9126888919,1745307,0.0,1.0
A,2018-01-25 00:00:00+00:00,73.86,74.49,73.65,74.17,1619933,72.1079446315,72.7230002112,71.9029261049,72.4105910279,1619933,0.0,1.0
A,2018-01-26 00:00:00+00:00,74.82,74.83,73.59,74.3,1529734,73.0451721815,73.0549349685,71.844349383,72.5375072586,1529734,0.0,1.0
A,2018-01-29 00:00:00+00:00,74.53,75.0,74.3,74.48,1292338,72.7620513591,73.2209023472,72.5375072586,72.7132374242,1292338,0.0,1.0
A,2018-01-30 00:00:00+00:00,72.99,74.08,72.93,73.99,1784489,71.2585821643,72.322725945,71.2000054424,72.2348608622,1784489,0.0,1.0
A,2018-01-31 00:00:00+00:00,73.43,74.39,73.24,73.77,1949108,71.6881447914,72.6253723414,71.5026518388,72.0200795487,1949108,0.0,1.0
A,2018-02-01 00:00:00+00:00,72.83,73.78,72.51,73.18,1978455,71.1023775726,72.0298423357,70.7899683892,71.4440751169,1978455,0.0,1.0
A,2018-02-02 00:00:00+00:00,71.25,72.76,71.22,72.32,1947113,69.5598572298,71.0340380637,69.5305688689,70.6044754366,1947113,0.0,1.0
A,2018-02-05 00:00:00+00:00,68.22,71.48,68.18,70.86,2797258,66.601732775,69.7844013303,66.5626816271,69.1791085376,2797258,0.0,1.0
A,2018-02-06 00:00:00+00:00,68.45,68.83,66.13,66.96,4011492,66.8262768755,67.1972627807,64.5613102962,65.3716216156,4011492,0.0,1.0
A,2018-02-07 00:00:00+00:00,68.06,69.08,67.91,68.19,1988104,66.4455281833,67.4413324552,66.2990863786,66.572444414,1988104,0.0,1.0
A,2018-02-08 00:00:00+00:00,65.05,68.16,65.03,68.09,4025789,63.5069293024,66.5431560531,63.4874037285,66.4748165442,4025789,0.0,1.0
A,2018-02-09 00:00:00+00:00,66.98,67.53,65.29,66.4,4508293,65.3911471895,65.9281004734,63.74123619,64.8249055447,4508293,0.0,1.0
A,2018-02-12 00:00:00+00:00,68.43,69.05,67.37,67.46,4166983,66.8067513016,67.4120440943,65.7718958817,65.8597609645,4166983,0.0,1.0
A,2018-02-13 00:00:00+00:00,68.34,68.49,67.66,67.97,1570583,66.7188862187,66.8653280234,66.0550167041,66.3576631005,1570583,0.0,1.0
A,2018-02-14 00:00:00+00:00,69.7,69.89,67.62,67.8,3609450,68.046625248,68.2321182006,66.0159655562,66.1916957218,3609450,0.0,1.0
A,2018-02-15 00:00:00+00:00,72.02,74.99,71.22,74.94,4884299,70.3115918272,73.2111395602,69.5305688689,73.1623256253,4884299,0.0,1.0
A,2018-02-16 00:00:00+00:00,71.97,72.7,71.62,71.97,2621697,70.2627778923,70.9754613419,69.9210803481,70.2627778923,2621697,0.0,1.0
A,2018-02-20 00:00:00+00:00,71.08,71.85,70.7,71.5,2577134,69.3938898512,70.1456244486,69.0229039459,69.8039269043,2577134,0.0,1.0
A,2018-02-21 00:00:00+00:00,71.25,72.7,70.97,71.12,1989132,69.5598572298,70.9754613419,69.2864991944,69.4329409991,1989132,0.0,1.0
A,2018-02-22 00:00:00+00:00,70.68,71.76,70.51,71.72,2290240,69.003378372,70.0577593658,68.8374109933,70.0187082179,2290240,0.0,1.0
A,2018-02-23 00:00:00+00:00,70.7,71.37,70.06,71.15,3878648,69.0229039459,69.6770106736,68.3980855792,69.46222936,3878648,0.0,1.0
A,2018-02-26 00:00:00+00:00,70.58,71.21,70.01,71.0,5422043,68.9057505022,69.5208060819,68.3492716443,69.3157875553,5422043,0.0,1.0
A,2018-02-27 00:00:00+00:00,69.0,70.92,69.0,70.75,3277061,67.3632301594,69.2376852595,67.3632301594,69.0717178808,3277061,0.0,1.0
A,2018-02-28 00:00:00+00:00,68.59,70.0,68.57,69.42,2657196,66.9629558932,68.3395088574,66.9434303193,67.7732672125,2657196,0.0,1.0
A,2018-03-01 00:00:00+00:00,67.38,68.8,66.79,68.47,2401795,65.7816586687,67.1679744198,65.2056542369,66.8458024495,2401795,0.0,1.0
A,2018-03-02 00:00:00+00:00,67.51,67.68,66.65,66.82,2057260,65.9085748994,66.0745422781,65.0689752192,65.2349425978,2057260,0.0,1.0
A,2018-03-05 00:00:00+00:00,67.55,67.85,66.51,67.25,1890858,65.9476260473,66.2405096567,64.9322962015,65.654742438,1890858,0.0,1.0
A,2018-03-06 00:00:00+00:00,68.11,68.42,67.45,67.78,2942050,66.4943421182,66.7969885146,65.8499981776,66.1721701479,2942050,0.0,1.0
A,2018-03-07 00:00:00+00:00,69.7,69.86,67.3,67.36,3125788,68.046625248,68.2028298396,65.7035563729,65.7621330947,3125788,0.0,1.0
A,2018-03-08 00:00:00+00:00,69.85,70.27,69.19,69.72,2365939,68.1930670527,68.6031041058,67.548723112,68.0661508219,2365939,0.0,1.0
A,2018-03-09 00:00:00+00:00,71.13,71.5,70.0,70.27,1869878,69.4427037861,69.8039269043,68.3395088574,68.6031041058,1869878,0.0,1.0
A,2018-03-12 00:00:00+00:00,70.71,71.53,70.67,71.2,1858146,69.0326667329,69.8332152652,68.993615585,69.5110432949,1858146,0.0,1.0
A,2018-03-13 00:00:00+00:00,70.68,71.52,70.42,71.0,1573113,69.003378372,69.8234524783,68.7495459105,69.3157875553,1573113,0.0,1.0
A,2018-03-14 00:00:00+00:00,69.92,71.16,69.69,71.07,1825085,68.2614065615,69.471992147,68.036862461,69.3841270642,1825085,0.0,1.0
A,2018-03-15 00:00:00+00:00,70.18,70.66,69.87,70.09,2490222,68.515239023,68.983852798,68.2125926266,68.4273739402,2490222,0.0,1.0
A,2018-03-16 00:00:00+00:00,69.9,70.34,69.05,69.92,3301577,68.2418809876,68.6714436147,67.4120440943,68.2614065615,3301577,0.0,1.0
A,2018-03-19 00:00:00+00:00,69.34,70.31,69.06,69.79,2501900,67.6951649167,68.6421552537,67.4218068813,68.1344903308,2501900,0.0,1.0
A,2018-03-20 00:00:00+00:00,69.85,70.07,69.45,69.77,2355102,68.1930670527,68.4078483662,67.8025555735,68.1149647568,2355102,0.0,1.0
A,2018-03-21 00:00:00+00:00,69.4,70.09,69.36,69.88,1558358,67.7537416386,68.4273739402,67.7146904907,68.2223554136,1558358,0.0,1.0
A,2018-03-22 00:00:00+00:00,67.47,69.2,67.33,68.7,1667733,65.8695237515,67.558485899,65.7328447338,67.07034655,1667733,0.0,1.0
A,2018-03-23 00:00:00+00:00,66.06,67.73,65.94,67.58,1803736,64.4929707874,66.123356213,64.3758173436,65.9769144083,1803736,0.0,1.0
A,2018-03-26 00:00:00+00:00,68.2,68.29,66.66,67.2,1601171,66.582207201,66.6700722838,65.0787380062,65.6059285031,1601171,0.0,1.0
A,2018-03-27 00:00:00+00:00,67.0,68.63,66.54,68.48,2018736,65.4106727635,67.0020070411,64.9615845624,66.8555652365,2018736,0.0,1.0
A,2018-03-28 00:00:00+00:00,66.4,67.38,65.81,67.22,2267763,64.8249055447,65.7816586687,64.2489011129,65.625454077,2267763,0.0,1.0
A,2018-03-29 00:00:00+00:00,66.9,67.58,66.11,66.75,2711285,65.3130448937,65.9769144083,64.5417847223,65.166603089,2711285,0.0,1.0
A,2018-04-02 00:00:00+00:00,64.43,66.97,63.73,66.65,3085753,63.0471020357,65.532584562,62.3621265363,65.2194529052,3085753,0.149,1.0
A,2018-04-03 00:00:00+00:00,65.42,65.88,64.62,64.94,2286132,64.0158530991,64.4659798558,63.233023957,63.5461556138,2286132,0.0,1.0
A,2018-04-04 00:00:00+00:00,65.45,65.65,63.65,64.15,5084054,64.0452091919,64.2409164775,62.2838436221,62.773111836,5084054,0.0,1.0
A,2018-04-05 00:00:00+00:00,65.68,66.31,65.5,65.82,2120181,64.2702725703,64.8867505197,64.0941360133,64.4072676702,2120181,0.0,1.0
A,2018-04-06 00:00:00+00:00,63.65,65.56,63.38,65.01,3578587,62.2838436221,64.152848199,62.0196387866,63.6146531638,3578587,0.0,1.0
A,2018-04-09 00:00:00+00:00,65.19,66.25,64.08,64.92,2639750,63.7907897207,64.8280383341,62.704614286,63.5265848853,2639750,0.0,1.0
A,2018-04-10 00:00:00+00:00,66.64,66.79,65.9,66.14,2120887,65.2096675409,65.356448005,64.4855505844,64.720399327,2120887,0.0,1.0
A,2018-04-11 00:00:00+00:00,66.08,66.6,65.82,65.98,1391380,64.6616871414,65.1705260838,64.4072676702,64.5638334986,1391380,0.0,1.0
A,2018-04-12 00:00:00+00:00,67.2,67.64,66.45,66.56,2180892,65.7576479404,66.1882039686,65.0237456196,65.1313846267,2180892,0.0,1.0
A,2018-04-13 00:00:00+00:00,67.21,67.67,66.88,67.5,2043908,65.7674333047,66.2175600614,65.4445162835,66.0512088687,2043908,0.0,1.0
A,2018-04-16 00:00:00+00:00,68.17,68.37,67.49,67.83,2887820,66.7068282752,66.9025355608,66.0414235044,66.3741258898,2887820,0.0,1.0
A,2018-04-17 00:00:00+00:00,68.44,68.85,68.07,68.6,2682621,66.9710331107,67.3722330461,66.6089746325,67.1275989391,2682621,0.0,1.0
A,2018-04-18 00:00:00+00:00,69.55,70.29,68.65,69.12,2678311,68.0572085454,68.7813255019,67.1765257605,67.6364378815,2678311,0.0,1.0
A,2018-04-19 00:00:00+00:00,67.97,69.59,67.36,69.48,2435090,66.5111209897,68.0963500026,65.9142137688,67.9887109955,2435090,0.0,1.0
A,2018-04-20 00:00:00+00:00,67.55,68.26,67.32,68.04,1917243,66.1001356901,66.7948965537,65.8750723117,66.5796185396,1917243,0.0,1.0
A,2018-04-23 00:00:00+00:00,68.07,68.67,67.53,67.71,2260555,66.6089746325,67.1960964891,66.0805649615,66.2567015185,2260555,0.0,1.0
A,2018-04-24 00:00:00+00:00,66.64,67.91,66.04,66.39,3701595,65.2096675409,66.452408804,64.6225456843,64.965033434,3701595,0.0,1.0
A,2018-04-25 00:00:00+00:00,65.8,67.08,64.91,66.69,3873833,64.3876969416,65.6402235691,63.516799521,65.2585943623,3873833,0.0,1.0
A,2018-04-26 00:00:00+00:00,66.37,66.76,65.9,66.22,1978569,64.9454627054,65.3270919122,64.4855505844,64.7986822413,1978569,0.0,1.0
A,2018-04-27 00:00:00+00:00,66.28,66.56,65.96,66.34,1189195,64.8573944269,65.1313846267,64.5442627701,64.9161066126,1189195,0.0,1.0
A,2018-04-30 00:00:00+00:00,65.74,66.66,65.73,66.49,2277705,64.328984756,65.2292382694,64.3191993917,65.0628870767,2277705,0.0,1.0
A,2018-05-01 00:00:00+00:00,66.24,66.35,65.49,65.63,3135146,64.8182529698,64.9258919769,64.084350649,64.2213457489,3135146,0.0,1.0
A,2018-05-02 00:00:00+00:00,65.91,66.86,65.77,66.0,2240482,64.4953359487,65.424945555,64.3583408488,64.5834042272,2240482,0.0,1.0
A,2018-05-03 00:00:00+00:00,66.34,66.46,64.86,65.77,2365851,64.9161066126,65.0335309839,63.4678726996,64.3583408488,2365851,0.0,1.0
A,2018-05-04 00:00:00+00:00,67.0,67.25,65.54,66.03,1331017,65.5619406549,65.8065747618,64.1332774704,64.61276032,1331017,0.0,1.0
A,2018-05-07 00:00:00+00:00,67.39,67.98,67.07,67.16,1468735,65.9435698616,66.520906354,65.6304382048,65.7185064833,1468735,0.0,1.0
A,2018-05-08 00:00:00+00:00,67.37,67.44,66.84,67.08,1916103,65.9239991331,65.992496683,65.4053748264,65.6402235691,1916103,0.0,1.0
A,2018-05-09 00:00:00+00:00,68.13,68.41,67.15,67.38,2108506,66.6676868181,66.9416770179,65.708721119,65.9337844974,2108506,0.0,1.0
A,2018-05-10 00:00:00+00:00,68.86,68.88,68.12,68.12,1844868,67.3820184103,67.4015891389,66.6579014539,66.6579014539,1844868,0.0,1.0
A,2018-05-11 00:00:00+00:00,69.45,69.6,68.91,69.19,1524184,67.9593549027,68.1061353668,67.4309452317,67.7049354315,1524184,0.0,1.0
A,2018-05-14 00:00:00+00:00,69.21,70.45,69.0,69.73,3322635,67.72450616,68.9378913304,67.5190135102,68.2333451024,3322635,0.0,1.0
A,2018-05-15 00:00:00+00:00,62.5,64.1,60.7,61.84,14451191,61.1585267303,62.7241850146,59.3971611604,60.512692688,14451191,0.0,1.0
A,2018-05-16 00:00:00+00:00,61.94,62.99,61.65,62.51,5872508,60.6105463308,61.6380095798,60.3267707667,61.1683120945,5872508,0.0,1.0
A,2018-05-17 00:00:00+00:00,63.59,63.91,61.76,61.98,5211271,62.2251314364,62.5382630933,60.4344097738,60.6496877879,5211271,0.0,1.0
A,2018-05-18 00:00:00+00:00,64.32,64.6,63.51,63.63,4163534,62.9394630287,63.2134532284,62.1468485222,62.2642728936,4163534,0.0,1.0
A,2018-05-21 00:00:00+00:00,65.55,65.99,64.68,64.75,4527295,64.1430628347,64.5736188629,63.2917361426,63.3602336926,4527295,0.0,1.0
A,2018-05-22 00:00:00+00:00,64.84,65.89,64.69,65.62,3415571,63.4483019711,64.4757652201,63.3015215069,64.2115603846,3415571,0.0,1.0
A,2018-05-23 00:00:00+00:00,64.53,65.0,64.21,64.21,3222446,63.1449556785,63.6048677995,62.8318240216,62.8318240216,3222446,0.0,1.0
A,2018-05-24 00:00:00+00:00,64.12,65.0,64.07,64.62,1525894,62.7437557431,63.6048677995,62.6948289217,63.233023957,1525894,0.0,1.0
A,2018-05-25 00:00:00+00:00,63.15,64.11,62.84,63.94,1742002,61.7945754083,62.7339703788,61.4912291157,62.5676191861,1742002,0.0,1.0
A,2018-05-29 00:00:00+00:00,61.85,62.67,61.3,62.63,3559198,60.5224780523,61.324877923,59.9842830171,61.2857364659,3559198,0.0,1.0
A,2018-05-30 00:00:00+00:00,62.69,63.06,62.0,62.24,1731482,61.3444486515,61.7065071298,60.6692585164,60.9041072591,1731482,0.0,1.0
A,2018-05-31 00:00:00+00:00,61.92,62.83,61.85,62.65,2510357,60.5909756022,61.4814437514,60.5224780523,61.3053071944,2510357,0.0,1.0
A,2018-06-01 00:00:00+00:00,62.78,63.23,62.44,62.47,2277946,61.43251693,61.8728583225,61.0998145446,61.1291706374,2277946,0.0,1.0
A,2018-06-04 00:00:00+00:00,63.38,63.51,62.76,63.17,1958048,62.0196387866,62.1468485222,61.4129462015,61.8141461368,1958048,0.0,1.0
A,2018-06-05 00:00:00+00:00,63.52,63.87,63.09,63.46,1889520,62.1566338865,62.4991216362,61.7358632226,62.0979217008,1889520,0.0,1.0
A,2018-06-06 00:00:00+00:00,65.19,65.19,63.06,63.75,3177630,63.7907897207,63.7907897207,61.7065071298,62.3816972649,3177630,0.0,1.0
A,2018-06-07 00:00:00+00:00,65.23,66.09,64.8,65.41,2977186,63.8299311779,64.6714725057,63.4091605139,64.0060677348,2977186,0.0,1.0
A,2018-06-08 00:00:00+00:00,65.73,66.37,65.15,65.35,3853848,64.3191993917,64.9454627054,63.7516482636,63.9473555492,3853848,0.0,1.0
A,2018-06-11 00:00:00+00:00,66.13,66.75,65.59,65.68,3316711,64.7106139628,65.3173065479,64.1822042918,64.2702725703,3316711,0.0,1.0
A,2018-06-12 00:00:00+00:00,66.32,66.55,65.63,65.97,2006950,64.896535884,65.1215992624,64.2213457489,64.5540481343,2006950,0.0,1.0
A,2018-06-13 00:00:00+00:00,66.26,66.68,65.97,66.6,4357708,64.8378236984,65.248808998,64.5540481343,65.1705260838,4357708,0.0,1.0
A,2018-06-14 00:00:00+00:00,66.31,66.45,65.71,66.45,3487894,64.8867505197,65.0237456196,64.2996286631,65.0237456196,3487894,0.0,1.0
A,2018-06-15 00:00:00+00:00,66.13,66.24,65.19,66.11,4113230,64.7106139628,64.8182529698,63.7907897207,64.6910432342,4113230,0.0,1.0
A,2018-06-18 00:00:00+00:00,64.97,65.54,64.53,65.48,2563129,63.5755117067,64.1332774704,63.1449556785,64.0745652848,2563129,0.0,1.0
A,2018-06-19 00:00:00+00:00,63.52,64.45,63.2,64.22,4621382,62.1566338865,63.0666727643,61.8435022297,62.8416093859,4621382,0.0,1.0
A,2018-06-20 00:00:00+00:00,62.79,63.57,62.63,63.54,4942091,61.4423022943,62.2055607079,61.2857364659,62.1762046151,4942091,0.0,1.0
A,2018-06-21 00:00:00+00:00,63.04,63.22,62.27,62.81,4319387,61.6869364012,61.8630729582,60.9334633519,61.4618730229,4319387,0.0,1.0
A,2018-06-22 00:00:00+00:00,62.79,63.69,62.73,63.58,3621863,61.4423022943,62.3229850792,61.3835901086,62.2153460722,3621863,0.0,1.0
A,2018-06-25 00:00:00+00:00,61.2,62.69,60.8,62.46,2426792,59.8864293743,61.3444486515,59.4950148032,61.1193852732,2426792,0.0,1.0
A,2018-06-26 00:00:00+00:00,61.98,62.32,61.02,61.23,3655622,60.6496877879,60.9823901733,59.7102928173,59.9157854671,3655622,0.0,1.0
A,2018-06-27 00:00:00+00:00,61.14,63.0,61.1,62.26,2025823,59.8277171886,61.6477949441,59.7885757315,60.9236779876,2025823,0.0,1.0
A,2018-06-28 00:00:00+00:00,61.29,61.64,60.42,61.13,1564067,59.9744976528,60.3169854025,59.1231709607,59.8179318243,1564067,0.0,1.0
A,2018-06-29 00:00:00+00:00,61.84,62.47,61.57,61.68,1942768,60.512692688,61.1291706374,60.2484878525,60.3561268596,1942768,0.0,1.0
A,2018-07-02 00:00:00+00:00,61.47,61.48,60.79,61.36,1526468,60.2964361375,60.306245221,59.629418461,60.1885362192,1526468,0.149,1.0
A,2018-07-03 00:00:00+00:00,61.25,62.09,61.06,61.93,864379,60.080636301,60.9045993131,59.8942637149,60.7476539775,864379,0.0,1.0
A,2018-07-05 00:00:00+00:00,61.8,61.89,60.91,61.48,2247532,60.6201358922,60.7084176435,59.7471274627,60.306245221,2247532,0.0,1.0
A,2018-07-06 00:00:00+00:00,62.29,62.4,61.65,61.92,2269660,61.1007809827,61.2086809009,60.4729996401,60.737844894,2269660,0.0,1.0
A,2018-07-09 00:00:00+00:00,63.12,63.32,62.43,62.43,1508550,61.9149349113,62.1111165809,61.2381081513,61.2381081513,1508550,0.0,1.0
A,2018-07-10 00:00:00+00:00,63.67,63.74,63.07,63.37,1924366,62.4544345026,62.5230980869,61.8658894939,62.1601619982,1924366,0.0,1.0
A,2018-07-11 00:00:00+00:00,62.86,63.28,62.59,62.59,1780485,61.6598987409,62.0718802469,61.395053487,61.395053487,1780485,0.0,1.0
A,2018-07-12 00:00:00+00:00,63.45,63.78,63.29,63.33,1748125,62.2386346661,62.5623344208,62.0816893304,62.1209256643,1748125,0.0,1.0
A,2018-07-13 00:00:00+00:00,63.38,63.83,63.21,63.52,963652,62.1699710817,62.6113798382,62.0032166626,62.3072982504,963652,0.0,1.0
A,2018-07-16 00:00:00+00:00,62.72,63.23,62.63,63.23,929264,61.5225715722,62.0228348296,61.4342898209,62.0228348296,929264,0.0,1.0
A,2018-07-17 00:00:00+00:00,63.04,63.26,62.15,62.52,1469834,61.8364622435,62.05226208,60.963453814,61.3263899026,1469834,0.0,1.0
A,2018-07-18 00:00:00+00:00,62.99,63.23,62.75,63.03,1202284,61.7874168261,62.0228348296,61.5519988226,61.82665316,1202284,0.0,1.0
A,2018-07-19 00:00:00+00:00,64.15,64.65,63.4,63.61,1726698,62.9252705095,63.4157246834,62.1895892487,62.3955800017,1726698,0.0,1.0
A,2018-07-20 00:00:00+00:00,63.85,64.33,63.68,63.83,1620195,62.6309980052,63.1018340121,62.4642435861,62.6113798382,1620195,0.0,1.0
A,2018-07-23 00:00:00+00:00,63.72,64.0,63.37,63.7,1417517,62.50347992,62.7781342573,62.1601619982,62.483861753,1417517,0.0,1.0
A,2018-07-24 00:00:00+00:00,64.79,65.35,63.69,63.94,2454398,63.5530518521,64.1023605268,62.4740526695,62.7192797565,2454398,0.0,1.0
A,2018-07-25 00:00:00+00:00,65.96,66.04,64.84,65.14,2924515,64.700714619,64.7791872868,63.6020972695,63.8963697738,2924515,0.0,1.0
A,2018-07-26 00:00:00+00:00,66.75,66.83,65.82,66.0,2583476,65.4756322137,65.5541048815,64.5633874503,64.7399509529,2583476,0.0,1.0
A,2018-07-27 00:00:00+00:00,65.75,66.77,65.36,66.65,2638902,64.4947238659,65.4952503807,64.1121696103,65.3775413789,2638902,0.0,1.0
A,2018-07-30 00:00:00+00:00,64.63,66.07,64.51,65.87,1601219,63.3961065164,64.8086145372,63.2783975147,64.6124328677,1601219,0.0,1.0
A,2018-07-31 00:00:00+00:00,66.04,66.69,64.54,64.93,2539265,64.7791872868,65.4167777128,63.3078247651,63.6903790208,2539265,0.0,1.0
A,2018-08-01 00:00:00+00:00,64.98,66.17,64.63,65.84,2679180,63.7394244382,64.906705372,63.3961065164,64.5830056172,2679180,0.0,1.0
A,2018-08-02 00:00:00+00:00,65.29,65.39,64.5,64.75,2263190,64.043506026,64.1415968607,63.2685884312,63.5138155182,2263190,0.0,1.0
A,2018-08-03 00:00:00+00:00,65.73,65.79,64.96,65.5,1857308,64.475105699,64.5339601999,63.7198062712,64.249496779,1857308,0.0,1.0
A,2018-08-06 00:00:00+00:00,66.51,66.66,65.33,65.7,2873080,65.2402142102,65.3873504624,64.0827423599,64.4456784486,2873080,0.0,1.0
A,2018-08-07 00:00:00+00:00,67.66,67.94,66.63,66.83,2829039,66.3682588102,66.6429131476,65.357923212,65.5541048815,2829039,0.0,1.0
A,2018-08-08 00:00:00+00:00,67.38,68.15,67.34,67.74,1682000,66.0936044728,66.8489039006,66.0543681389,66.446731478,1682000,0.0,1.0
A,2018-08-09 00:00:00+00:00,66.69,67.62,66.61,67.48,1727776,65.4167777128,66.3290224763,65.338305045,66.1916953076,1727776,0.0,1.0
A,2018-08-10 00:00:00+00:00,66.26,66.87,65.93,66.82,2166251,64.9949871233,65.5933412154,64.6712873685,65.5442957981,2166251,0.0,1.0
A,2018-08-13 00:00:00+00:00,65.94,66.99,65.67,66.44,2989306,64.681096452,65.7110502172,64.4162511981,65.1715506259,2989306,0.0,1.0
A,2018-08-14 00:00:00+00:00,66.75,67.26,66.05,66.05,3110109,65.4756322137,65.9758954711,64.7889963703,64.7889963703,3110109,0.0,1.0
A,2018-08-15 00:00:00+00:00,64.73,66.39,64.22,65.94,6071456,63.4941973512,65.1225052085,62.9939340939,64.681096452,6071456,0.0,1.0
A,2018-08-16 00:00:00+00:00,65.5,65.67,64.81,65.04,3149532,64.249496779,64.4162511981,63.572670019,63.798278939,3149532,0.0,1.0
A,2018-08-17 00:00:00+00:00,64.66,65.48,64.28,65.48,2449200,63.4255337669,64.229878612,63.0527885947,64.229878612,2449200,0.0,1.0
A,2018-08-20 00:00:00+00:00,64.47,65.11,64.46,64.57,1619930,63.2391611808,63.8669425234,63.2293520973,63.3372520156,1619930,0.0,1.0
A,2018-08-21 00:00:00+00:00,64.93,65.4,64.62,64.74,2982791,63.6903790208,64.1514059442,63.386297433,63.5040064347,2982791,0.0,1.0
A,2018-08-22 00:00:00+00:00,65.65,65.87,64.55,64.74,2565558,64.3966330312,64.6124328677,63.3176338486,63.5040064347,2565558,0.0,1.0
A,2018-08-23 00:00:00+00:00,65.69,65.99,65.53,65.69,2287703,64.4358693651,64.7301418694,64.2789240294,64.4358693651,2287703,0.0,1.0
A,2018-08-24 00:00:00+00:00,65.98,66.26,65.59,65.74,1904191,64.7203327859,64.9949871233,64.3377785303,64.4849147825,1904191,0.0,1.0
A,2018-08-27 00:00:00+00:00,66.08,66.35,65.86,66.33,1158772,64.8184236207,65.0832688746,64.6026237842,65.0636507076,1158772,0.0,1.0
A,2018-08-28 00:00:00+00:00,66.69,67.3,66.35,66.41,2284317,65.4167777128,66.015131805,65.0832688746,65.1421233755,2284317,0.0,1.0
A,2018-08-29 00:00:00+00:00,67.01,67.28,66.4,66.69,1852130,65.7306683841,65.995513638,65.132314292,65.4167777128,1852130,0.0,1.0
A,2018-08-30 00:00:00+00:00,67.26,67.65,66.86,67.0,2246705,65.9758954711,66.3584497267,65.583532132,65.7208593007,2246705,0.0,1.0
A,2018-08-31 00:00:00+00:00,67.54,67.55,67.05,67.14,1582405,66.2505498085,66.2603588919,65.769904718,65.8581864693,1582405,0.0,1.0
A,2018-09-04 00:00:00+00:00,67.27,67.56,66.85,67.34,1727990,65.9857045546,66.2701679754,65.5737230485,66.0543681389,1727990,0.0,1.0
A,2018-09-05 00:00:00+00:00,66.96,67.4,66.76,67.28,1859604,65.6816229667,66.1132226398,65.4854412972,65.995513638,1859604,0.0,1.0
A,2018-09-06 00:00:00+00:00,67.36,67.55,66.83,67.0,1031539,66.0739863059,66.2603588919,65.5541048815,65.7208593007,1031539,0.0,1.0
A,2018-09-07 00:00:00+00:00,67.4,67.83,67.03,67.15,1585499,66.1132226398,66.5350132293,65.7502865511,65.8679955528,1585499,0.0,1.0
A,2018-09-10 00:00:00+00:00,67.93,68.41,67.72,67.82,2065707,66.6331040641,67.103940071,66.4271133111,66.5252041458,2065707,0.0,1.0
A,2018-09-11 00:00:00+00:00,67.62,68.06,67.49,67.7,1676778,66.3290224763,66.7606221493,66.2015043911,66.4074951441,1676778,0.0,1.0
A,2018-09-12 00:00:00+00:00,67.91,68.01,67.25,67.6,1125411,66.6134858971,66.7115767319,65.9660863876,66.3094043093,1125411,0.0,1.0
A,2018-09-13 00:00:00+00:00,69.33,69.66,67.99,68.1,2495037,68.006375751,68.3300755057,66.6919585649,66.7998584832,2495037,0.0,1.0
A,2018-09-14 00:00:00+00:00,68.85,69.41,68.56,69.28,1461065,67.535539744,68.0848484188,67.2510763232,67.9573303336,1461065,0.0,1.0
A,2018-09-17 00:00:00+00:00,69.08,69.66,69.0,69.64,1816610,67.761148664,68.3300755057,67.6826759962,68.3104573388,1816610,0.0,1.0
A,2018-09-18 00:00:00+00:00,68.93,69.27,68.41,69.1,1780417,67.6140124119,67.9475212501,67.103940071,67.780766831,1780417,0.0,1.0
A,2018-09-19 00:00:00+00:00,69.56,69.64,68.88,69.04,1183395,68.2319846709,68.3104573388,67.5649669945,67.7219123301,1183395,0.0,1.0
